Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
28-09-2018,ASIANPAINT,EQ,1287.5,1293,1315,1286,1288,1293.3,1302.36,1549540,201806401725000.0,78754,699806,0.4516
01-10-2018,ASIANPAINT,EQ,1293.3,1299,1307.9,1269,1279,1279.8,1283.76,1143818,146839233325000.0,42550,554186,0.48450000000000004
03-10-2018,ASIANPAINT,EQ,1279.8,1264.9,1269,1246.15,1248.55,1251.75,1258.39,1236645,155618246365000.0,85778,564835,0.45670000000000005
04-10-2018,ASIANPAINT,EQ,1251.75,1228,1239.2,1214,1227,1224.7,1225.6,1557441,190880363035000.0,168518,954944,0.6131000000000001
05-10-2018,ASIANPAINT,EQ,1224.7,1221.45,1240,1191.85,1197.45,1209.5,1214.35,1344685,163291432510000.0,59924,760754,0.5657
08-10-2018,ASIANPAINT,EQ,1209.5,1210,1254,1201.1,1243.55,1247.8,1233.41,1050759,129601364430000.0,57672,452425,0.43060000000000004
09-10-2018,ASIANPAINT,EQ,1247.8,1254,1255.9,1191,1203.4,1201.4,1213.61,1088738,132130571770000.0,35721,355837,0.3268
10-10-2018,ASIANPAINT,EQ,1201.4,1205.9,1240.85,1180.9,1226,1225.95,1218.8,803576,9.79398E+13,32114,201696,0.251
11-10-2018,ASIANPAINT,EQ,1225.95,1201,1221.5,1190.45,1220,1219.05,1209.59,781348,9.45109E+13,74864,326222,0.4175
12-10-2018,ASIANPAINT,EQ,1219.05,1233.9,1265.95,1233.9,1260,1261.2,1253.24,1000950,125443149680000.0,40077,457051,0.45659999999999995
15-10-2018,ASIANPAINT,EQ,1261.2,1255,1257.2,1241.5,1250,1250.3,1249.19,728514,9.10056E+13,38663,399055,0.5478000000000001
16-10-2018,ASIANPAINT,EQ,1250.3,1257,1282.9,1252.55,1265,1267.6,1269.24,908616,115325104534999.98,38059,429431,0.47259999999999996
17-10-2018,ASIANPAINT,EQ,1267.6,1282.2,1282.25,1255,1260,1259,1267.59,698043,8.84831E+13,27346,365001,0.5229
19-10-2018,ASIANPAINT,EQ,1259,1264,1287,1220.45,1238,1235.4,1257.57,1449043,182226915385000.0,58181,531462,0.3668
22-10-2018,ASIANPAINT,EQ,1235.4,1245,1247.15,1191,1196.9,1200.4,1219.12,1949683,237690299275000.0,81549,738911,0.379
23-10-2018,ASIANPAINT,EQ,1200.4,1135.2,1190,1118,1142.45,1138.45,1138.23,8272850,941644523900000.0,283034,3038258,0.36729999999999996
24-10-2018,ASIANPAINT,EQ,1138.45,1160,1199,1150.15,1191.8,1186.9,1174.59,2370198,278401634715000.0,86295,857889,0.3619
25-10-2018,ASIANPAINT,EQ,1186.9,1180.5,1208.95,1175,1199,1200.05,1196.01,1995349,238646033835000.0,80449,956074,0.4792
26-10-2018,ASIANPAINT,EQ,1200.05,1200,1202,1168.35,1192.2,1190.3,1184.27,1440249,170564624870000.0,58132,846633,0.5878
29-10-2018,ASIANPAINT,EQ,1190.3,1194.8,1213.7,1186.5,1193,1196.05,1197.73,1186190,142073281100000.0,47610,559670,0.4718
30-10-2018,ASIANPAINT,EQ,1196.05,1194.8,1208,1175.55,1197.5,1196.3,1198.7,1075337,128900208820000.0,55316,537449,0.49979999999999997
31-10-2018,ASIANPAINT,EQ,1196.3,1205.6,1234.95,1183.85,1230.3,1230.4,1209.89,1561884,188970361405000.0,73520,897319,0.5745
01-11-2018,ASIANPAINT,EQ,1230.4,1233,1244.8,1213.8,1217.8,1217.8,1227.82,1200280,147372542970000.0,41757,519957,0.43320000000000003
02-11-2018,ASIANPAINT,EQ,1217.8,1242,1291.55,1241.25,1252.6,1247,1262.27,2235848,282225496500000.0,94737,900124,0.4026
05-11-2018,ASIANPAINT,EQ,1247,1252,1260.65,1232.5,1239.95,1244.05,1245.98,756887,9.43069E+13,46505,291462,0.3851
06-11-2018,ASIANPAINT,EQ,1244.05,1242.2,1255,1235,1236,1238.5,1242.64,815046,101280623880000.0,30739,422432,0.5183
07-11-2018,ASIANPAINT,EQ,1238.5,1250,1254,1239.2,1252,1250.95,1249.75,100134,1.25142E+13,4256,35038,0.34990000000000004
09-11-2018,ASIANPAINT,EQ,1250.95,1259.8,1308.9,1256.85,1295,1295.6,1291.55,2026920,261787018760000.0,81743,886251,0.4372
12-11-2018,ASIANPAINT,EQ,1295.6,1295,1314.9,1275.15,1281,1278.8,1292.98,1100286,142264538915000.0,36768,380417,0.3457
13-11-2018,ASIANPAINT,EQ,1278.8,1277.45,1295.6,1277.45,1284.25,1284.9,1286.15,1632176,209922682725000.0,81733,1033020,0.6329
14-11-2018,ASIANPAINT,EQ,1284.9,1312,1337.95,1302,1318,1320.55,1324.43,1631802,216121028055000.03,56785,666028,0.4082
15-11-2018,ASIANPAINT,EQ,1320.55,1320,1331.85,1313.4,1315.95,1318.3,1319.77,1065640,140640259180000.0,47448,682548,0.6405
16-11-2018,ASIANPAINT,EQ,1318.3,1320,1329.8,1313.2,1323.9,1321.3,1321.01,1113304,147068739770000.0,45399,715686,0.6428
19-11-2018,ASIANPAINT,EQ,1321.3,1329,1329.85,1305,1320,1312.15,1311.22,784645,102884225775000.0,29264,471011,0.6003000000000001
20-11-2018,ASIANPAINT,EQ,1312.15,1317,1331.05,1304.7,1307.25,1306.85,1316.92,867729,114272940115000.02,32532,273096,0.3147
21-11-2018,ASIANPAINT,EQ,1306.85,1329,1342.5,1313.75,1325.5,1324.2,1327.75,1374789,182538019430000.0,55354,602724,0.43840000000000007
22-11-2018,ASIANPAINT,EQ,1324.2,1330,1330.7,1308.75,1317.75,1314.4,1316.86,691593,9.10731E+13,23393,387034,0.5596
26-11-2018,ASIANPAINT,EQ,1314.4,1329.95,1357.55,1323.6,1349.55,1349.5,1345.32,2149117,289125838575000.0,84229,1059709,0.49310000000000004
27-11-2018,ASIANPAINT,EQ,1349.5,1346.8,1346.8,1326.05,1338.8,1339.6,1333.91,1130756,150832492020000.0,56705,589111,0.521
28-11-2018,ASIANPAINT,EQ,1339.6,1352.9,1354.55,1319.15,1325.5,1324.25,1335.67,1205630,161032317180000.0,56632,652982,0.5416
29-11-2018,ASIANPAINT,EQ,1324.25,1336,1355,1330.7,1351.15,1350.3,1348.53,3556169,479560001010000.06,63223,2780865,0.782
30-11-2018,ASIANPAINT,EQ,1350.3,1352.8,1361.75,1342.15,1348.65,1345.95,1349.23,1030541,139043887045000.0,43153,492687,0.4781
03-12-2018,ASIANPAINT,EQ,1345.95,1345,1359,1335.05,1344.65,1338.7,1343.23,710748,9.54699E+13,45014,311180,0.4378
04-12-2018,ASIANPAINT,EQ,1338.7,1336.55,1354.7,1326.45,1330,1329.45,1335.68,830261,110896100125000.0,52603,487855,0.5876
05-12-2018,ASIANPAINT,EQ,1329.45,1328.5,1343,1323.6,1328.2,1329.5,1330.83,864628,115067541530000.0,40092,426496,0.4933
06-12-2018,ASIANPAINT,EQ,1329.5,1324,1324.95,1286.6,1293.5,1295.1,1301.01,896350,116616169850000.0,38202,467778,0.5219
07-12-2018,ASIANPAINT,EQ,1295.1,1306.5,1324,1298.4,1317,1318.65,1316.81,1037026,136557108495000.0,55736,509098,0.49090000000000006
10-12-2018,ASIANPAINT,EQ,1318.65,1280,1306.25,1262.3,1274.95,1274.2,1280.09,1074399,137533024305000.0,53169,544675,0.507
11-12-2018,ASIANPAINT,EQ,1274.2,1268,1336.45,1252.15,1322.85,1323.6,1306.14,1746513,228118338665000.0,102741,686387,0.39299999999999996
12-12-2018,ASIANPAINT,EQ,1323.6,1323,1337.2,1311.85,1330,1330.9,1326.73,986580,130892952920000.0,35204,424867,0.43060000000000004
13-12-2018,ASIANPAINT,EQ,1330.9,1338.45,1343.2,1316,1318,1320.2,1324.34,1175211,155637408810000.0,55764,787459,0.6701
14-12-2018,ASIANPAINT,EQ,1320.2,1332.8,1351,1320,1339,1340.95,1340.73,1869410,250637448469999.97,46961,860432,0.46030000000000004
17-12-2018,ASIANPAINT,EQ,1340.95,1340,1344.95,1330,1335.15,1335.85,1335.83,665295,8.88723E+13,58421,354682,0.5331
18-12-2018,ASIANPAINT,EQ,1335.85,1338.45,1361,1327.55,1360.4,1355.7,1343.27,1581385,212423393975000.0,41443,1005185,0.6356
19-12-2018,ASIANPAINT,EQ,1355.7,1370,1406.8,1370,1400,1400.25,1394.64,3334213,465001654110000.06,99301,1439812,0.4318
20-12-2018,ASIANPAINT,EQ,1400.25,1389.9,1431.55,1389.05,1428.5,1425.8,1420.84,2578234,366325291765000.0,66045,1121911,0.4351
21-12-2018,ASIANPAINT,EQ,1425.8,1433.9,1433.9,1382.3,1389.7,1388.2,1397.19,2098064,293139199255000.0,78398,1168428,0.5569
24-12-2018,ASIANPAINT,EQ,1388.2,1388,1388.95,1351.1,1360,1357.05,1363.64,1649577,224942782275000.0,40150,910807,0.5521
26-12-2018,ASIANPAINT,EQ,1357.05,1367.95,1374.9,1347.4,1360.05,1363,1361.99,1790087,243808229225000.0,67982,827638,0.4623
27-12-2018,ASIANPAINT,EQ,1363,1360.05,1384.75,1354.3,1380.05,1372.5,1367.22,2174090,297244902460000.0,60135,1378372,0.634
28-12-2018,ASIANPAINT,EQ,1372.5,1383,1383,1359,1365,1366,1365.43,1705033,232811113144999.97,50432,982831,0.5764
31-12-2018,ASIANPAINT,EQ,1366,1375,1378,1367.3,1369,1373.05,1373.29,698593,9.59373E+13,43605,412736,0.5908
01-01-2019,ASIANPAINT,EQ,1373.05,1373.2,1379.7,1358.6,1368,1371.55,1368.68,664707,9.09771E+13,17230,352333,0.5301
02-01-2019,ASIANPAINT,EQ,1371.55,1367,1386.85,1361.6,1380.05,1383.3,1376.38,1233780,169814494275000.0,42748,639065,0.518
03-01-2019,ASIANPAINT,EQ,1383.3,1381.8,1393.85,1378,1387,1388.3,1388.8,1636293,227248957825000.0,87120,911907,0.5573
04-01-2019,ASIANPAINT,EQ,1388.3,1388,1401.4,1381.4,1383,1385.85,1393.55,1202397,167560189655000.0,58130,578860,0.4814
07-01-2019,ASIANPAINT,EQ,1385.85,1386,1405.4,1383.75,1395.6,1396,1396.46,1074373,150031500085000.0,43071,679696,0.6325999999999999
08-01-2019,ASIANPAINT,EQ,1396,1401,1412.7,1395.5,1400,1401.25,1404.41,1232440,173085238925000.0,61737,626427,0.5083
09-01-2019,ASIANPAINT,EQ,1401.25,1402.5,1414,1397.15,1400,1402,1405.32,973687,136834386130000.0,101687,597540,0.6137
10-01-2019,ASIANPAINT,EQ,1402,1390,1400,1388.65,1399.7,1396.35,1394.89,1004783,140156119565000.02,47383,602160,0.5993
11-01-2019,ASIANPAINT,EQ,1396.35,1399.75,1406.2,1392.4,1406,1403.65,1401.23,473391,66332780129999.99,35591,216963,0.4583
14-01-2019,ASIANPAINT,EQ,1403.65,1404,1410.6,1385.45,1387.7,1388.6,1393.4,1360800,189613267200000.0,41766,924108,0.6790999999999999
15-01-2019,ASIANPAINT,EQ,1388.6,1388.6,1414.45,1388.6,1407.95,1405.95,1406.87,1355920,190759913785000.0,54347,803948,0.5929
16-01-2019,ASIANPAINT,EQ,1405.95,1410,1412.95,1387.7,1388,1389.75,1394.75,1189597,165918888885000.0,86169,841002,0.7070000000000001
17-01-2019,ASIANPAINT,EQ,1389.75,1390,1398.5,1383.8,1388.9,1389.6,1390.95,853829,118763728845000.0,57263,563379,0.6598
18-01-2019,ASIANPAINT,EQ,1389.6,1391,1404.75,1383,1394.8,1400.45,1397.25,1092189,152605617690000.0,43463,734445,0.6725
21-01-2019,ASIANPAINT,EQ,1400.45,1395.2,1424.8,1395.2,1420.85,1422.1,1410.78,2513582,354610078350000.0,107108,1551373,0.6172
22-01-2019,ASIANPAINT,EQ,1422.1,1423.9,1432.05,1375.25,1404.85,1406.95,1408.37,5483768,772319679945000.0,167172,1450622,0.2645
23-01-2019,ASIANPAINT,EQ,1406.95,1429,1429.45,1390,1399.85,1396.55,1407.97,2702265,380471851820000.0,77717,889085,0.329
24-01-2019,ASIANPAINT,EQ,1396.55,1400,1413.5,1396.5,1402.6,1401.85,1404.46,1562800,219488789065000.0,70038,840709,0.538
25-01-2019,ASIANPAINT,EQ,1401.85,1408.4,1413.7,1353.3,1371.6,1372.15,1380.59,1613548,222764541155000.03,69063,730718,0.4529
28-01-2019,ASIANPAINT,EQ,1372.15,1375,1391,1366.85,1377.9,1379.5,1381,1590764,219683752435000.0,53718,981623,0.6171
29-01-2019,ASIANPAINT,EQ,1379.5,1377,1400,1373.2,1392,1393.3,1389.66,1061762,147548709445000.0,72633,690669,0.6505
30-01-2019,ASIANPAINT,EQ,1393.3,1394,1416.8,1372.1,1390.7,1390.4,1392.05,1313152,182796976570000.0,64536,549591,0.41850000000000004
31-01-2019,ASIANPAINT,EQ,1390.4,1400,1415,1391.05,1407,1412.6,1406.98,1256050,176723831950000.0,67665,745092,0.5932000000000001
01-02-2019,ASIANPAINT,EQ,1412.6,1412.4,1469.65,1408.2,1455,1457.2,1442.61,2077539,299708295075000.0,95731,1073001,0.5165
04-02-2019,ASIANPAINT,EQ,1457.2,1444,1452.8,1434,1445,1446.35,1441.34,735159,105961428770000.0,53838,331885,0.4514
05-02-2019,ASIANPAINT,EQ,1446.35,1444.95,1466.9,1443.1,1455,1450.35,1453.68,786962,114398973530000.0,53011,305772,0.3885
06-02-2019,ASIANPAINT,EQ,1450.35,1457.85,1476.2,1452.3,1468,1469.4,1468.02,1088914,159854414490000.0,80920,505001,0.46380000000000005
07-02-2019,ASIANPAINT,EQ,1469.4,1467.05,1476.8,1457,1470,1472.45,1465.89,697412,102232832045000.0,34367,308352,0.4421
08-02-2019,ASIANPAINT,EQ,1472.45,1468,1480,1445,1448.35,1448.8,1458.43,1018518,148544185965000.0,40609,479256,0.4705
11-02-2019,ASIANPAINT,EQ,1448.8,1447.9,1457.3,1427,1442.15,1437.1,1438.19,728051,104707339845000.0,30999,346766,0.47630000000000006
12-02-2019,ASIANPAINT,EQ,1437.1,1438.5,1456.9,1435.25,1449,1452.1,1447.96,947583,137205767890000.02,50827,615688,0.6497
13-02-2019,ASIANPAINT,EQ,1452.1,1451,1453.65,1417,1418.4,1424.15,1435.55,507194,7.281E+13,21438,198514,0.3914
14-02-2019,ASIANPAINT,EQ,1424.15,1417.65,1423.15,1396.5,1402,1399.2,1406.82,915441,128785832859999.98,35114,516804,0.5645
15-02-2019,ASIANPAINT,EQ,1399.2,1400.8,1404.95,1372.1,1401,1393.6,1384.57,1113223,154133019640000.0,70962,645473,0.5798
18-02-2019,ASIANPAINT,EQ,1393.6,1401.7,1401.7,1345,1374.95,1380.05,1367.12,1460282,199638395590000.0,53231,550725,0.3771
19-02-2019,ASIANPAINT,EQ,1380.05,1372.05,1396.95,1371,1380,1377.85,1385.47,697530,9.66406E+13,32985,228881,0.3281
20-02-2019,ASIANPAINT,EQ,1377.85,1380,1398.8,1376,1396.8,1396.9,1390.99,843469,117325810755000.0,34144,373821,0.44320000000000004
21-02-2019,ASIANPAINT,EQ,1396.9,1399,1407.85,1390.3,1397,1397.8,1400.19,677142,9.48127E+13,36868,256485,0.3788
22-02-2019,ASIANPAINT,EQ,1397.8,1399,1407.75,1384.2,1389,1397.8,1397.18,801380,111967007420000.0,23874,411956,0.5141
25-02-2019,ASIANPAINT,EQ,1397.8,1399.95,1405.8,1391.35,1398.2,1398.25,1399.03,711217,9.95015E+13,28536,425202,0.5979
26-02-2019,ASIANPAINT,EQ,1398.25,1396.9,1407,1378.6,1400.95,1402,1396.96,1147218,160262212535000.0,46725,678471,0.5914
27-02-2019,ASIANPAINT,EQ,1402,1404,1430.85,1395,1402.95,1405.7,1410.88,1462017,206272544930000.0,56623,736192,0.5035000000000001
28-02-2019,ASIANPAINT,EQ,1405.7,1414.8,1415,1401.45,1405.2,1405.2,1407.56,1230935,173261077295000.0,48827,817919,0.6645000000000001
01-03-2019,ASIANPAINT,EQ,1405.2,1409,1417.95,1388.1,1394,1392.35,1400.91,783876,109813842259999.98,43298,319493,0.40759999999999996
05-03-2019,ASIANPAINT,EQ,1392.35,1393.5,1409.75,1382.7,1401.1,1403.85,1399.65,1214257,169953821910000.0,82161,842057,0.6935
06-03-2019,ASIANPAINT,EQ,1403.85,1408,1410,1386.55,1396.75,1393.7,1397.75,720335,100685064340000.0,42633,353415,0.49060000000000004
07-03-2019,ASIANPAINT,EQ,1393.7,1398.6,1405.5,1392,1395.5,1395.45,1399.24,746742,104487418965000.0,38260,404997,0.5424
08-03-2019,ASIANPAINT,EQ,1395.45,1393.75,1394.65,1380,1385,1382.35,1385.91,524331,7.26677E+13,26717,212338,0.405
11-03-2019,ASIANPAINT,EQ,1382.35,1389.2,1423,1385,1419,1419.8,1406.13,1342007,188703732095000.0,54060,720196,0.5367000000000001
12-03-2019,ASIANPAINT,EQ,1419.8,1422,1445.35,1421.2,1428,1428.1,1433.36,1333909,191197247830000.0,56926,749973,0.5622
13-03-2019,ASIANPAINT,EQ,1428.1,1439.4,1439.4,1417,1431,1428.3,1426.3,708227,101014419015000.0,42701,400871,0.5660000000000001
14-03-2019,ASIANPAINT,EQ,1428.3,1437.6,1446.95,1420,1440,1434.75,1436.43,1113700,159975522235000.0,61209,574110,0.5155
15-03-2019,ASIANPAINT,EQ,1434.75,1434,1457,1428.65,1437,1432.55,1439.94,1667627,240128070225000.0,70237,875866,0.5252
18-03-2019,ASIANPAINT,EQ,1432.55,1446,1460.6,1436.6,1446.85,1445.6,1445.59,1148000,165953826460000.0,54076,609210,0.5307000000000001
19-03-2019,ASIANPAINT,EQ,1445.6,1442,1459.85,1440,1453.45,1453.9,1453.8,886660,128902649965000.02,41620,429468,0.4844
20-03-2019,ASIANPAINT,EQ,1453.9,1462,1466,1448.5,1455.6,1456.15,1457.3,764625,111428868490000.02,31635,324569,0.42450000000000004
22-03-2019,ASIANPAINT,EQ,1456.15,1459,1479.9,1452.6,1471.2,1471.25,1467.36,1380404,202554969460000.0,64770,727219,0.5268
25-03-2019,ASIANPAINT,EQ,1471.25,1465.1,1475.6,1451.5,1460,1457.55,1459.12,848078,123744828795000.0,37153,414685,0.489
26-03-2019,ASIANPAINT,EQ,1457.55,1460.5,1492.25,1460.5,1482,1485.05,1481.38,1630147,241486158930000.03,57752,794458,0.48740000000000006
27-03-2019,ASIANPAINT,EQ,1485.05,1494,1496.95,1463.5,1471.5,1472.05,1475.54,1387002,204657782295000.0,56183,723539,0.5217
28-03-2019,ASIANPAINT,EQ,1472.05,1473.5,1508.95,1473.5,1500.15,1497,1489.53,1353947,201674284540000.0,52343,800640,0.5913
29-03-2019,ASIANPAINT,EQ,1497,1503.1,1508.65,1485,1490,1492.7,1492.26,1094790,163371439355000.0,50901,658545,0.6015
01-04-2019,ASIANPAINT,EQ,1492.7,1496.75,1504,1490,1493,1492.75,1496.97,707570,105921080505000.0,47019,372063,0.5258
02-04-2019,ASIANPAINT,EQ,1492.75,1493,1523.45,1484.55,1522.75,1519.3,1509.38,1326634,200239000945000.0,65626,515076,0.3883
03-04-2019,ASIANPAINT,EQ,1519.3,1521.25,1529.85,1493,1503,1497.6,1515.76,1606692,243535637285000.0,67074,901546,0.5611
04-04-2019,ASIANPAINT,EQ,1497.6,1504.8,1525,1503,1517.5,1519,1517.84,1409222,213897055910000.0,54230,724911,0.5144
05-04-2019,ASIANPAINT,EQ,1519,1520,1523.65,1503,1513.9,1514.45,1513.54,1129222,170912238405000.0,41127,568528,0.5035000000000001
08-04-2019,ASIANPAINT,EQ,1514.45,1514,1514,1486,1492.1,1496.35,1496.49,925518,138502492580000.0,53596,473320,0.5114
09-04-2019,ASIANPAINT,EQ,1496.35,1464.7,1474.9,1437.2,1449.8,1444.85,1452.26,2642226,383720097685000.0,113505,671711,0.25420000000000004
10-04-2019,ASIANPAINT,EQ,1444.85,1449.8,1451,1405.35,1409.7,1409.85,1423.94,2608319,371408677670000.0,98948,1449231,0.5556
11-04-2019,ASIANPAINT,EQ,1409.85,1409.7,1431.95,1408,1422,1423.15,1422.97,1494450,212655657650000.0,86008,600426,0.4018
12-04-2019,ASIANPAINT,EQ,1423.15,1432.75,1444.8,1425.8,1436,1438.65,1438.03,1510649,217235360840000.0,69490,834624,0.5525
15-04-2019,ASIANPAINT,EQ,1438.65,1447.95,1451.45,1427,1430,1431.55,1439.69,791389,113935542340000.02,32329,342608,0.4329
16-04-2019,ASIANPAINT,EQ,1431.55,1442.75,1464.9,1440.25,1460,1459,1457.82,1463057,213287879975000.0,60012,719288,0.4916
18-04-2019,ASIANPAINT,EQ,1459,1464,1479.9,1460.3,1469,1469.6,1469.73,1425676,209536270535000.0,41627,819099,0.5745
22-04-2019,ASIANPAINT,EQ,1469.6,1459.95,1459.95,1435,1444.35,1443.35,1444.87,737603,106574005040000.0,36347,327837,0.44450000000000006
23-04-2019,ASIANPAINT,EQ,1443.35,1449,1454.9,1425.9,1429,1431,1434.75,601653,8.63222E+13,35095,256048,0.42560000000000003
24-04-2019,ASIANPAINT,EQ,1431,1436,1459.4,1431,1449.3,1450.05,1449.74,1154712,167403081195000.0,48273,643604,0.5574
25-04-2019,ASIANPAINT,EQ,1450.05,1450,1460,1438.1,1449,1447.95,1450.47,1161847,168522592275000.0,58032,779899,0.6713
26-04-2019,ASIANPAINT,EQ,1447.95,1450,1459.35,1436,1448,1448.75,1444.75,704193,101738494795000.0,26932,401877,0.5707
30-04-2019,ASIANPAINT,EQ,1448.75,1456,1477,1455.3,1464,1463.15,1464.95,1525776,223518077605000.03,57273,901754,0.5910000000000001
02-05-2019,ASIANPAINT,EQ,1463.15,1465,1472.9,1430.1,1441.9,1436.6,1452.31,774788,112523533750000.0,40980,287803,0.3715
03-05-2019,ASIANPAINT,EQ,1436.6,1443.8,1456,1432.2,1436,1438.55,1443.92,1020007,147280617205000.0,34696,468576,0.4594
06-05-2019,ASIANPAINT,EQ,1438.55,1434.95,1448.6,1408.55,1418,1412.8,1423.2,1161960,165370440405000.0,33537,595215,0.5123
07-05-2019,ASIANPAINT,EQ,1412.8,1426.8,1426.8,1376.35,1391,1387.8,1396.83,2863939,400043655830000.0,78177,1822508,0.6364
08-05-2019,ASIANPAINT,EQ,1387.8,1382,1395,1362.6,1395,1385.7,1379.52,1414591,195146339955000.0,40321,860170,0.6081000000000001
09-05-2019,ASIANPAINT,EQ,1385.7,1384.95,1393.65,1346.55,1350,1354.2,1367.6,2628463,359467647610000.0,89032,998318,0.37979999999999997
10-05-2019,ASIANPAINT,EQ,1354.2,1314.1,1350,1314.1,1345,1341.05,1335.23,3476379,464177391850000.0,143729,1638493,0.47130000000000005
13-05-2019,ASIANPAINT,EQ,1341.05,1341.05,1345.25,1323.65,1336.55,1332.5,1332.02,862130,114837577640000.02,55173,462186,0.5361
14-05-2019,ASIANPAINT,EQ,1332.5,1330,1334.75,1302.1,1325,1320.25,1316.83,2167873,285471228530000.0,87969,1263003,0.5826
15-05-2019,ASIANPAINT,EQ,1320.25,1326,1329,1301.7,1308,1305.95,1310.28,996276,130540294100000.0,61590,527059,0.529
16-05-2019,ASIANPAINT,EQ,1305.95,1312,1314,1295.85,1311.95,1304.4,1302.58,726485,9.46306E+13,42191,373998,0.5147999999999999
17-05-2019,ASIANPAINT,EQ,1304.4,1305,1330.75,1301,1320,1320,1318.5,860934,113513900440000.02,60475,445876,0.5179
20-05-2019,ASIANPAINT,EQ,1320,1340,1378.4,1335,1372.6,1373.95,1361.32,976630,132950956034999.98,57997,486686,0.4983
21-05-2019,ASIANPAINT,EQ,1373.95,1384,1384,1352.7,1354.05,1357.75,1367.98,1166297,159547403525000.0,69783,640776,0.5494
22-05-2019,ASIANPAINT,EQ,1357.75,1360.5,1373.75,1348.05,1363.1,1368.45,1365.51,840075,114712924230000.0,40586,464954,0.5535
23-05-2019,ASIANPAINT,EQ,1368.45,1389,1389,1357.7,1362,1367.75,1372.87,1527569,209714987945000.0,61542,995531,0.6517000000000001
24-05-2019,ASIANPAINT,EQ,1367.75,1392,1400.45,1376.15,1384,1384.5,1388.1,980933,136163055784999.98,42704,393949,0.40159999999999996
27-05-2019,ASIANPAINT,EQ,1384.5,1386.9,1390.7,1362.7,1369.9,1366.85,1369.4,782730,107186885910000.0,36837,431144,0.5508
28-05-2019,ASIANPAINT,EQ,1366.85,1369.95,1388.85,1360,1360.8,1364.35,1369.08,1562891,213972957855000.0,82252,961843,0.6154000000000001
29-05-2019,ASIANPAINT,EQ,1364.35,1360.8,1366.95,1347.1,1353.55,1358.25,1355.92,582768,7.90185E+13,34705,282543,0.48479999999999995
30-05-2019,ASIANPAINT,EQ,1358.25,1365,1392,1353.9,1372,1374.6,1373.8,1032259,141812172635000.0,40380,369080,0.3575
31-05-2019,ASIANPAINT,EQ,1374.6,1381,1428,1381,1407.05,1407.3,1412.64,2559888,361619796985000.0,81263,763523,0.2983
03-06-2019,ASIANPAINT,EQ,1407.3,1431.95,1464.95,1430,1461,1459.25,1451.99,2867897,416414892990000.0,86617,1214082,0.4233
04-06-2019,ASIANPAINT,EQ,1459.25,1455,1455,1417.05,1422.65,1421.5,1427.69,1493226,213186830965000.0,55767,679135,0.4548
06-06-2019,ASIANPAINT,EQ,1421.5,1434.95,1461.85,1424.9,1429,1428.55,1443.04,1985857,286567222120000.0,93687,800123,0.4029
07-06-2019,ASIANPAINT,EQ,1428.55,1429,1439.85,1413.05,1416.05,1418.35,1424.03,878470,125096670675000.0,34225,261198,0.2973
10-06-2019,ASIANPAINT,EQ,1418.35,1429,1442,1418.5,1422.6,1422.6,1430.3,800967,114562048500000.0,51673,319541,0.39890000000000003
11-06-2019,ASIANPAINT,EQ,1422.6,1428,1433.35,1409.5,1425,1425.5,1423.91,743047,105803443785000.0,33290,327765,0.4411
12-06-2019,ASIANPAINT,EQ,1425.5,1429.95,1439.9,1421,1424.05,1425.45,1428.61,874293,124901991415000.02,38179,458614,0.5246000000000001
13-06-2019,ASIANPAINT,EQ,1425.45,1429,1438.9,1422.2,1425.8,1429.45,1430.08,1572720,224911593244999.97,58624,930395,0.5916
14-06-2019,ASIANPAINT,EQ,1429.45,1430,1431.75,1411,1411,1412.75,1419.34,546091,7.75089E+13,24749,236782,0.4336
17-06-2019,ASIANPAINT,EQ,1412.75,1417,1425,1398.9,1399,1401.95,1409.23,962166,135591730805000.0,29929,401816,0.40740000000000004
18-06-2019,ASIANPAINT,EQ,1401.95,1405,1410.4,1376.05,1380.1,1380.05,1385.17,1177437,163095269285000.0,92702,612063,0.5086
19-06-2019,ASIANPAINT,EQ,1380.05,1382,1396.4,1372,1381.5,1381.15,1383.9,692212,9.57955E+13,41568,228395,0.3299
20-06-2019,ASIANPAINT,EQ,1381.15,1365.55,1404.9,1360.7,1391.3,1392.05,1388.57,991210,137636039584999.98,43746,428204,0.43200000000000005
21-06-2019,ASIANPAINT,EQ,1392.05,1379.95,1394.65,1372,1386.75,1383,1383.24,1242165,171821754875000.0,39439,784059,0.6312
24-06-2019,ASIANPAINT,EQ,1383,1386,1398,1368.25,1374.5,1376.15,1377.82,757055,104308686485000.0,44297,315141,0.41630000000000006
25-06-2019,ASIANPAINT,EQ,1376.15,1371,1372.45,1360.35,1362,1363.1,1364.85,1388994,189576753240000.0,44992,1037503,0.7469
26-06-2019,ASIANPAINT,EQ,1363.1,1360,1369.55,1352,1360,1359.95,1362.61,960174,130833911590000.02,36014,529293,0.5512
27-06-2019,ASIANPAINT,EQ,1359.95,1361.1,1369.65,1358.15,1363,1361.4,1364.84,2113899,288513659895000.0,52902,1562533,0.7392000000000001
28-06-2019,ASIANPAINT,EQ,1361.4,1365,1371.9,1350.1,1358.95,1358.15,1357.5,1131371,153583117105000.0,56632,737051,0.6515000000000001
